ISO,Date,Temperature_Weighted_Daily_Average,Humidity_Weighted_Daily_Average,SW_Weighted_Daily_Average
JPN,2020-03-16,4.543924091141183,0.002938078711660592,166.8212687465134
JPN,2020-03-17,7.892161044410158,0.004362415658918346,201.997904111702
JPN,2020-03-18,10.719283860205701,0.005160378066459666,207.8289582808568
JPN,2020-03-19,13.549434580770578,0.006991077316637545,212.11970221787942
JPN,2020-03-20,10.153069729573735,0.004099493812100985,201.61220095207668
JPN,2020-03-21,12.685761209963793,0.0055813062141088715,220.62308366415616
JPN,2020-03-22,13.139219721020895,0.006269352549091154,175.58969797957297
JPN,2020-03-23,8.579450580261963,0.0040672494894912715,172.58463390989186
JPN,2020-03-24,6.673822379163531,0.003124254255139829,194.10761486135155
JPN,2020-03-25,9.35782191105607,0.004222997136504336,231.14459278023764
JPN,2020-03-26,12.887026114858935,0.0061624548490258205,205.58203610023156
JPN,2020-03-27,15.396223892405338,0.00917660755878571,106.14242377734014
JPN,2020-03-28,9.783379137307419,0.006275610846821115,117.16907012804776
JPN,2020-03-29,4.9952998666846264,0.004425002370773599,92.2101485162267
JPN,2020-03-30,8.736316993303223,0.005358247897479418,135.237777375841
JPN,2020-03-31,11.206284289814604,0.007325270053607115,40.65736795088666
JPN,2020-04-01,11.394549379415736,0.007081823419784593,77.61727795255081
JPN,2020-04-02,9.734604195179973,0.004135158883829817,202.37890497079843
JPN,2020-04-03,11.520825745569168,0.005381488855271913,229.87995780969158
JPN,2020-04-04,12.903779716106175,0.005875885066182577,234.1752228661399
JPN,2020-04-05,8.120551375430743,0.004589802836109491,162.3744809814469
JPN,2020-04-06,9.921667528446708,0.004147864155173858,228.19819906013277
JPN,2020-04-07,10.86632828361024,0.0049643582963671325,212.26813368593724
JPN,2020-04-08,12.567767990052708,0.005625197694046498,238.3880985519828
